4f7db003,afa7015,0,2,1,75,42966666,4,17699,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.797750,2.799750,0.612750,0.573563,104.270004,28.620089,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17699,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.797750,2.799750,0.612750,0.573563,104.270004,28.620089,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17700,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.798500,2.801625,0.611625,0.574125,104.270004,28.623501,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17700,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.798500,2.801625,0.611625,0.574125,104.270004,28.623501,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17701,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.808812,2.802562,0.611625,0.571125,104.288002,28.622658,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17702,1115,ef,0,-0.009000,-0.006000,-0.003000,-0.006000,1.808250,2.802187,0.610687,0.570750,104.288002,28.621809,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17702,1115,ef,0,-0.009000,-0.006000,-0.003000,-0.006000,1.808250,2.802187,0.610687,0.570750,104.288002,28.621809,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17703,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.808812,2.803313,0.610875,0.570000,104.305992,28.619253,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17703,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.808812,2.803313,0.610875,0.570000,104.305992,28.619253,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17704,1115,ef,0,-0.006000,-0.006000,-0.003000,-0.006000,1.803563,2.798250,0.612188,0.569063,104.288002,28.620956,40.000000,78.012497,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17705,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.795688,2.795625,0.612375,0.573188,104.305992,28.621819,40.000000,77.899994,79.250000,81.724998,
4f7db003,afa7015,0,2,1,75,42966666,4,17705,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.795688,2.795625,0.612375,0.573188,104.305992,28.621819,40.000000,77.899994,79.250000,81.724998,
4f7db003,afa7015,0,3,1,75,42966666,4,17706,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.796062,2.797688,0.613312,0.573375,104.305992,28.620960,40.000000,77.899994,79.250000,81.724998,
4f7db003,afa7015,0,3,1,75,42966666,4,17706,1115,ef,0,-0.009000,-0.006000,-0.006000,-0.006000,1.796062,2.797688,0.613312,0.573375,104.305992,28.620960,40.000000,77.899994,79.250000,81.724998,
4f7db003,afa7015,0,3,1,75,42966666,4,17707,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.795500,2.797312,0.612562,0.573937,104.323997,28.622677,40.000000,77.899994,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17708,1115,ef,0,-0.009000,-0.006000,-0.003000,-0.006000,1.801875,2.803500,0.612000,0.573750,104.323997,28.620115,40.000000,77.899994,79.250000,81.612503,
4f7db003,afa7015,0,3,1,75,42966666,4,17708,1115,ef,0,-0.009000,-0.006000,-0.003000,-0.006000,1.801875,2.803500,0.612000,0.573750,104.323997,28.620115,40.000000,77.899994,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17709,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.009000,1.808250,2.804250,0.612188,0.570750,104.341995,28.619276,40.000000,77.787498,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17709,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.009000,1.808250,2.804250,0.612188,0.570750,104.341995,28.619276,40.000000,77.787498,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17710,1115,ef,0,-0.006000,-0.006000,-0.006000,-0.006000,1.806563,2.799937,0.611063,0.569250,104.341995,28.619282,40.000000,77.787498,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17711,1115,ef,0,-0.006000,-0.006000,-0.003000,-0.006000,1.806188,2.798813,0.611250,0.569438,104.360001,28.619286,40.000000,77.787498,79.250000,81.612503,
4f7db003,afa7015,0,2,1,75,42966666,4,17711,1115,ef,0,-0.006000,-0.006000,-0.003000,-0.006000,1.806188,2.798813,0.611250,0.569438,104.360001,28.619286,40.000000,77.787498,79.250000,81.612503,
